"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|NL","Actual Total Load [MW] - BZN|NL"
"26.07.2021 10:00 - 26.07.2021 10:15","12161","11874"
"26.07.2021 10:15 - 26.07.2021 10:30","12006","11827"
"26.07.2021 10:30 - 26.07.2021 10:45","11841","11735"
"26.07.2021 10:45 - 26.07.2021 11:00","11638","11618"
"26.07.2021 11:00 - 26.07.2021 11:15","11441","11526"
"26.07.2021 11:15 - 26.07.2021 11:30","11336","11455"
"26.07.2021 11:30 - 26.07.2021 11:45","11271","11384"
"26.07.2021 11:45 - 26.07.2021 12:00","11234","11357"
"26.07.2021 12:00 - 26.07.2021 12:15","11202","11364"
"26.07.2021 12:15 - 26.07.2021 12:30","11157","11316"
"26.07.2021 12:30 - 26.07.2021 12:45","11068","11243"
"26.07.2021 12:45 - 26.07.2021 13:00","11037","11260"
"26.07.2021 13:00 - 26.07.2021 13:15","11025","11258"
"26.07.2021 13:15 - 26.07.2021 13:30","11078","11324"
"26.07.2021 13:30 - 26.07.2021 13:45","11120","11417"
"26.07.2021 13:45 - 26.07.2021 14:00","11122","11385"
"26.07.2021 14:00 - 26.07.2021 14:15","11140","11384"
"26.07.2021 14:15 - 26.07.2021 14:30","11169","11452"
"26.07.2021 14:30 - 26.07.2021 14:45","11200","11443"
"26.07.2021 14:45 - 26.07.2021 15:00","11208","11459"
"26.07.2021 15:00 - 26.07.2021 15:15","11228","11529"
"26.07.2021 15:15 - 26.07.2021 15:30","11289","11574"
"26.07.2021 15:30 - 26.07.2021 15:45","11378","11612"
"26.07.2021 15:45 - 26.07.2021 16:00","11521","11642"
"26.07.2021 16:00 - 26.07.2021 16:15","11698","11798"
"26.07.2021 16:15 - 26.07.2021 16:30","11884","11930"
"26.07.2021 16:30 - 26.07.2021 16:45","12077","12007"
"26.07.2021 16:45 - 26.07.2021 17:00","12248","12320"
"26.07.2021 17:00 - 26.07.2021 17:15","12458","12620"
"26.07.2021 17:15 - 26.07.2021 17:30","12669","12755"
"26.07.2021 17:30 - 26.07.2021 17:45","12926","12868"
"26.07.2021 17:45 - 26.07.2021 18:00","13142","12862"
"26.07.2021 18:00 - 26.07.2021 18:15","13232","12667"
"26.07.2021 18:15 - 26.07.2021 18:30","13199","12568"
"26.07.2021 18:30 - 26.07.2021 18:45","13218","12626"
"26.07.2021 18:45 - 26.07.2021 19:00","13263","12706"
"26.07.2021 19:00 - 26.07.2021 19:15","13357","12724"
"26.07.2021 19:15 - 26.07.2021 19:30","13453","12779"
"26.07.2021 19:30 - 26.07.2021 19:45","13560","12842"
"26.07.2021 19:45 - 26.07.2021 20:00","13699","12945"
"26.07.2021 20:00 - 26.07.2021 20:15","13869","12921"
"26.07.2021 20:15 - 26.07.2021 20:30","14019","12955"
"26.07.2021 20:30 - 26.07.2021 20:45","14130","12948"
"26.07.2021 20:45 - 26.07.2021 21:00","14168","12987"
"26.07.2021 21:00 - 26.07.2021 21:15","14158","12934"
"26.07.2021 21:15 - 26.07.2021 21:30","14139","12913"
"26.07.2021 21:30 - 26.07.2021 21:45","14138","12896"
"26.07.2021 21:45 - 26.07.2021 22:00","14123","12935"
"26.07.2021 22:00 - 26.07.2021 22:15","14135","12902"
"26.07.2021 22:15 - 26.07.2021 22:30","14179","12837"
"26.07.2021 22:30 - 26.07.2021 22:45","14168","12682"
"26.07.2021 22:45 - 26.07.2021 23:00","14026","12475"
"26.07.2021 23:00 - 26.07.2021 23:15","13911","12372"
"26.07.2021 23:15 - 26.07.2021 23:30","13869","12243"
"26.07.2021 23:30 - 26.07.2021 23:45","13764","12009"
"26.07.2021 23:45 - 27.07.2021 00:00","13575","11843"
"27.07.2021 00:00 - 27.07.2021 00:15","13395","11677"
"27.07.2021 00:15 - 27.07.2021 00:30","13303","11520"
"27.07.2021 00:30 - 27.07.2021 00:45","13187","11348"
"27.07.2021 00:45 - 27.07.2021 01:00","13041","11194"
"27.07.2021 01:00 - 27.07.2021 01:15","12905","11062"
"27.07.2021 01:15 - 27.07.2021 01:30","12770","11006"
"27.07.2021 01:30 - 27.07.2021 01:45","12646","10886"
"27.07.2021 01:45 - 27.07.2021 02:00","12552","10830"
"27.07.2021 02:00 - 27.07.2021 02:15","12481","10784"
"27.07.2021 02:15 - 27.07.2021 02:30","12449","10792"
"27.07.2021 02:30 - 27.07.2021 02:45","12445","10769"
"27.07.2021 02:45 - 27.07.2021 03:00","12418","10699"
"27.07.2021 03:00 - 27.07.2021 03:15","12384","10643"
"27.07.2021 03:15 - 27.07.2021 03:30","12328","10638"
"27.07.2021 03:30 - 27.07.2021 03:45","12266","10617"
"27.07.2021 03:45 - 27.07.2021 04:00","12218","10610"
"27.07.2021 04:00 - 27.07.2021 04:15","12190","10673"
"27.07.2021 04:15 - 27.07.2021 04:30","12177","10624"
"27.07.2021 04:30 - 27.07.2021 04:45","12175","10650"
"27.07.2021 04:45 - 27.07.2021 05:00","12189","10638"
"27.07.2021 05:00 - 27.07.2021 05:15","12212","10721"
"27.07.2021 05:15 - 27.07.2021 05:30","12268","10764"
"27.07.2021 05:30 - 27.07.2021 05:45","12310","10811"
"27.07.2021 05:45 - 27.07.2021 06:00","12356","10863"
"27.07.2021 06:00 - 27.07.2021 06:15","12416","11028"
"27.07.2021 06:15 - 27.07.2021 06:30","12534","11266"
"27.07.2021 06:30 - 27.07.2021 06:45","12655","11308"
"27.07.2021 06:45 - 27.07.2021 07:00","12756","11433"
"27.07.2021 07:00 - 27.07.2021 07:15","12830","11609"
"27.07.2021 07:15 - 27.07.2021 07:30","12966","11767"
"27.07.2021 07:30 - 27.07.2021 07:45","13088","11905"
"27.07.2021 07:45 - 27.07.2021 08:00","13153","12036"
"27.07.2021 08:00 - 27.07.2021 08:15","13202","12153"
"27.07.2021 08:15 - 27.07.2021 08:30","13198","12211"
"27.07.2021 08:30 - 27.07.2021 08:45","13149","12318"
"27.07.2021 08:45 - 27.07.2021 09:00","13112","12379"
"27.07.2021 09:00 - 27.07.2021 09:15","13039","12437"
"27.07.2021 09:15 - 27.07.2021 09:30","12864","12404"
"27.07.2021 09:30 - 27.07.2021 09:45","12628","12370"
"27.07.2021 09:45 - 27.07.2021 10:00","12445","12475"
"27.07.2021 10:00 - 27.07.2021 10:15","12304","12422"
"27.07.2021 10:15 - 27.07.2021 10:30","12117","12348"
"27.07.2021 10:30 - 27.07.2021 10:45","11896","12291"
"27.07.2021 10:45 - 27.07.2021 11:00","11736","12307"
"27.07.2021 11:00 - 27.07.2021 11:15","11581","12280"
"27.07.2021 11:15 - 27.07.2021 11:30","11382","12245"
"27.07.2021 11:30 - 27.07.2021 11:45","11293","12263"
"27.07.2021 11:45 - 27.07.2021 12:00","11231","12300"
"27.07.2021 12:00 - 27.07.2021 12:15","11126","12378"
"27.07.2021 12:15 - 27.07.2021 12:30","10962","12291"
"27.07.2021 12:30 - 27.07.2021 12:45","10932","12084"
"27.07.2021 12:45 - 27.07.2021 13:00","10855","11822"
"27.07.2021 13:00 - 27.07.2021 13:15","10837","11642"
"27.07.2021 13:15 - 27.07.2021 13:30","10858","11493"
"27.07.2021 13:30 - 27.07.2021 13:45","10866","11429"
"27.07.2021 13:45 - 27.07.2021 14:00","10827","11190"
"27.07.2021 14:00 - 27.07.2021 14:15","10826","11066"
"27.07.2021 14:15 - 27.07.2021 14:30","10788","11086"
"27.07.2021 14:30 - 27.07.2021 14:45","10719","10933"
"27.07.2021 14:45 - 27.07.2021 15:00","10660","10885"
"27.07.2021 15:00 - 27.07.2021 15:15","10641","11093"
"27.07.2021 15:15 - 27.07.2021 15:30","10730","11201"
"27.07.2021 15:30 - 27.07.2021 15:45","10823","11253"
"27.07.2021 15:45 - 27.07.2021 16:00","10932","11371"
"27.07.2021 16:00 - 27.07.2021 16:15","11045","11418"
"27.07.2021 16:15 - 27.07.2021 16:30","11162","11633"
"27.07.2021 16:30 - 27.07.2021 16:45","11300","11829"
"27.07.2021 16:45 - 27.07.2021 17:00","11465","12141"
"27.07.2021 17:00 - 27.07.2021 17:15","11682","12443"
"27.07.2021 17:15 - 27.07.2021 17:30","11922","12776"
"27.07.2021 17:30 - 27.07.2021 17:45","12166","13046"
"27.07.2021 17:45 - 27.07.2021 18:00","12371","13211"
"27.07.2021 18:00 - 27.07.2021 18:15","12467","13030"
"27.07.2021 18:15 - 27.07.2021 18:30","12406","12990"
"27.07.2021 18:30 - 27.07.2021 18:45","12448","13019"
"27.07.2021 18:45 - 27.07.2021 19:00","12520","13086"
"27.07.2021 19:00 - 27.07.2021 19:15","12615","13036"
"27.07.2021 19:15 - 27.07.2021 19:30","12765","13042"
"27.07.2021 19:30 - 27.07.2021 19:45","12926","13028"
"27.07.2021 19:45 - 27.07.2021 20:00","13064","13064"
"27.07.2021 20:00 - 27.07.2021 20:15","13192","13067"
"27.07.2021 20:15 - 27.07.2021 20:30","13287","13075"
"27.07.2021 20:30 - 27.07.2021 20:45","13397","13021"
"27.07.2021 20:45 - 27.07.2021 21:00","13504","12956"
"27.07.2021 21:00 - 27.07.2021 21:15","13580","12854"
"27.07.2021 21:15 - 27.07.2021 21:30","13632","12818"
"27.07.2021 21:30 - 27.07.2021 21:45","13680","12787"
"27.07.2021 21:45 - 27.07.2021 22:00","13675","12850"
"27.07.2021 22:00 - 27.07.2021 22:15","13720","12797"
"27.07.2021 22:15 - 27.07.2021 22:30","13806","12719"
"27.07.2021 22:30 - 27.07.2021 22:45","13808","12567"
"27.07.2021 22:45 - 27.07.2021 23:00","13700","12357"
"27.07.2021 23:00 - 27.07.2021 23:15","13606","12286"
"27.07.2021 23:15 - 27.07.2021 23:30","13538","12124"
"27.07.2021 23:30 - 27.07.2021 23:45","13427","11915"
"27.07.2021 23:45 - 28.07.2021 00:00","13258","11685"
"28.07.2021 00:00 - 28.07.2021 00:15","12798","11504"
"28.07.2021 00:15 - 28.07.2021 00:30","12645","11393"
"28.07.2021 00:30 - 28.07.2021 00:45","12500","11239"
"28.07.2021 00:45 - 28.07.2021 01:00","12363","11068"
"28.07.2021 01:00 - 28.07.2021 01:15","12226","10864"
"28.07.2021 01:15 - 28.07.2021 01:30","12119","10769"
"28.07.2021 01:30 - 28.07.2021 01:45","12049","10664"
"28.07.2021 01:45 - 28.07.2021 02:00","11959","10598"
"28.07.2021 02:00 - 28.07.2021 02:15","11911","10626"
"28.07.2021 02:15 - 28.07.2021 02:30","11860","10623"
"28.07.2021 02:30 - 28.07.2021 02:45","11823","10613"
"28.07.2021 02:45 - 28.07.2021 03:00","11779","10520"
"28.07.2021 03:00 - 28.07.2021 03:15","11744","10528"
"28.07.2021 03:15 - 28.07.2021 03:30","11726","10477"
"28.07.2021 03:30 - 28.07.2021 03:45","11704","10449"
"28.07.2021 03:45 - 28.07.2021 04:00","11688","10456"
"28.07.2021 04:00 - 28.07.2021 04:15","11664","10501"
"28.07.2021 04:15 - 28.07.2021 04:30","11649","10443"
"28.07.2021 04:30 - 28.07.2021 04:45","11643","10475"
"28.07.2021 04:45 - 28.07.2021 05:00","11652","10492"
"28.07.2021 05:00 - 28.07.2021 05:15","11696","10572"
"28.07.2021 05:15 - 28.07.2021 05:30","11735","10664"
"28.07.2021 05:30 - 28.07.2021 05:45","11795","10689"
"28.07.2021 05:45 - 28.07.2021 06:00","11848","10752"
"28.07.2021 06:00 - 28.07.2021 06:15","11990","10867"
"28.07.2021 06:15 - 28.07.2021 06:30","12154","11009"
"28.07.2021 06:30 - 28.07.2021 06:45","12281","11132"
"28.07.2021 06:45 - 28.07.2021 07:00","12341","11263"
"28.07.2021 07:00 - 28.07.2021 07:15","12458","11449"
"28.07.2021 07:15 - 28.07.2021 07:30","12614","11577"
"28.07.2021 07:30 - 28.07.2021 07:45","12732","11720"
"28.07.2021 07:45 - 28.07.2021 08:00","12827","11865"
"28.07.2021 08:00 - 28.07.2021 08:15","12866","12018"
"28.07.2021 08:15 - 28.07.2021 08:30","12854","12092"
"28.07.2021 08:30 - 28.07.2021 08:45","12887","12162"
"28.07.2021 08:45 - 28.07.2021 09:00","12915","12148"
"28.07.2021 09:00 - 28.07.2021 09:15","12861","12135"
"28.07.2021 09:15 - 28.07.2021 09:30","12784","12105"
"28.07.2021 09:30 - 28.07.2021 09:45","12662","11994"
"28.07.2021 09:45 - 28.07.2021 10:00","12520","11947"
"28.07.2021 10:00 - 28.07.2021 10:15","12393","11870"
"28.07.2021 10:15 - 28.07.2021 10:30","12248","11785"
"28.07.2021 10:30 - 28.07.2021 10:45","12113","11680"
"28.07.2021 10:45 - 28.07.2021 11:00","12009","11578"
"28.07.2021 11:00 - 28.07.2021 11:15","11867","11561"
"28.07.2021 11:15 - 28.07.2021 11:30","11743","11472"
"28.07.2021 11:30 - 28.07.2021 11:45","11627","11421"
"28.07.2021 11:45 - 28.07.2021 12:00","11497","11345"
"28.07.2021 12:00 - 28.07.2021 12:15","11393","11317"
"28.07.2021 12:15 - 28.07.2021 12:30","11962","11183"
"28.07.2021 12:30 - 28.07.2021 12:45","12141","11180"
"28.07.2021 12:45 - 28.07.2021 13:00","11293","11286"
"28.07.2021 13:00 - 28.07.2021 13:15","11292","11207"
"28.07.2021 13:15 - 28.07.2021 13:30","11300","11188"
"28.07.2021 13:30 - 28.07.2021 13:45","11325","11191"
"28.07.2021 13:45 - 28.07.2021 14:00","11313","11260"
"28.07.2021 14:00 - 28.07.2021 14:15","11336","11243"
"28.07.2021 14:15 - 28.07.2021 14:30","11340","11183"
"28.07.2021 14:30 - 28.07.2021 14:45","11371","11127"
"28.07.2021 14:45 - 28.07.2021 15:00","11410","11166"
"28.07.2021 15:00 - 28.07.2021 15:15","11433","11147"
"28.07.2021 15:15 - 28.07.2021 15:30","11502","11248"
"28.07.2021 15:30 - 28.07.2021 15:45","11551","11266"
"28.07.2021 15:45 - 28.07.2021 16:00","11651","11412"
"28.07.2021 16:00 - 28.07.2021 16:15","11715","11432"
"28.07.2021 16:15 - 28.07.2021 16:30","11776","11447"
"28.07.2021 16:30 - 28.07.2021 16:45","11874","11553"
"28.07.2021 16:45 - 28.07.2021 17:00","12024","11694"
"28.07.2021 17:00 - 28.07.2021 17:15","12172","11825"
"28.07.2021 17:15 - 28.07.2021 17:30","12344","11936"
"28.07.2021 17:30 - 28.07.2021 17:45","12560","12059"
"28.07.2021 17:45 - 28.07.2021 18:00","12752","12288"
"28.07.2021 18:00 - 28.07.2021 18:15","12716","12204"
"28.07.2021 18:15 - 28.07.2021 18:30","12634","12200"
"28.07.2021 18:30 - 28.07.2021 18:45","12657","12183"
"28.07.2021 18:45 - 28.07.2021 19:00","12762","12199"
"28.07.2021 19:00 - 28.07.2021 19:15","12858","12194"
"28.07.2021 19:15 - 28.07.2021 19:30","12950","12190"
"28.07.2021 19:30 - 28.07.2021 19:45","13071","12257"
"28.07.2021 19:45 - 28.07.2021 20:00","13205","12378"
"28.07.2021 20:00 - 28.07.2021 20:15","13321","12397"
"28.07.2021 20:15 - 28.07.2021 20:30","13446","12411"
"28.07.2021 20:30 - 28.07.2021 20:45","13535","12403"
"28.07.2021 20:45 - 28.07.2021 21:00","13585","12490"
"28.07.2021 21:00 - 28.07.2021 21:15","13600","12453"
"28.07.2021 21:15 - 28.07.2021 21:30","13579","12496"
"28.07.2021 21:30 - 28.07.2021 21:45","13550","12493"
"28.07.2021 21:45 - 28.07.2021 22:00","13543","12546"
"28.07.2021 22:00 - 28.07.2021 22:15","13568","12522"
"28.07.2021 22:15 - 28.07.2021 22:30","13554","12416"
"28.07.2021 22:30 - 28.07.2021 22:45","13430","12268"
"28.07.2021 22:45 - 28.07.2021 23:00","13280","12096"
"28.07.2021 23:00 - 28.07.2021 23:15","13199","12041"
"28.07.2021 23:15 - 28.07.2021 23:30","13120","11896"
"28.07.2021 23:30 - 28.07.2021 23:45","12989","11682"
"28.07.2021 23:45 - 29.07.2021 00:00","12820","11514"
"29.07.2021 00:00 - 29.07.2021 00:15","12682","11265"
"29.07.2021 00:15 - 29.07.2021 00:30","12560","11118"
"29.07.2021 00:30 - 29.07.2021 00:45","12414","10991"
"29.07.2021 00:45 - 29.07.2021 01:00","12271","10868"
"29.07.2021 01:00 - 29.07.2021 01:15","12138","10721"
"29.07.2021 01:15 - 29.07.2021 01:30","12051","10590"
"29.07.2021 01:30 - 29.07.2021 01:45","11954","10545"
"29.07.2021 01:45 - 29.07.2021 02:00","11837","10406"
"29.07.2021 02:00 - 29.07.2021 02:15","11764","10418"
"29.07.2021 02:15 - 29.07.2021 02:30","11728","10379"
"29.07.2021 02:30 - 29.07.2021 02:45","11682","10350"
"29.07.2021 02:45 - 29.07.2021 03:00","11637","10311"
"29.07.2021 03:00 - 29.07.2021 03:15","11596","10273"
"29.07.2021 03:15 - 29.07.2021 03:30","11572","10247"
"29.07.2021 03:30 - 29.07.2021 03:45","11541","10204"
"29.07.2021 03:45 - 29.07.2021 04:00","11518","10186"
"29.07.2021 04:00 - 29.07.2021 04:15","11505","10208"
"29.07.2021 04:15 - 29.07.2021 04:30","11484","10260"
"29.07.2021 04:30 - 29.07.2021 04:45","11482","10217"
"29.07.2021 04:45 - 29.07.2021 05:00","11476","10211"
"29.07.2021 05:00 - 29.07.2021 05:15","11524","10284"
"29.07.2021 05:15 - 29.07.2021 05:30","11577","10378"
"29.07.2021 05:30 - 29.07.2021 05:45","11623","10447"
"29.07.2021 05:45 - 29.07.2021 06:00","11686","10477"
"29.07.2021 06:00 - 29.07.2021 06:15","11809","10731"
"29.07.2021 06:15 - 29.07.2021 06:30","11986","10864"
"29.07.2021 06:30 - 29.07.2021 06:45","12120","10965"
"29.07.2021 06:45 - 29.07.2021 07:00","12225","11070"
"29.07.2021 07:00 - 29.07.2021 07:15","12390","11232"
"29.07.2021 07:15 - 29.07.2021 07:30","12566","11332"
"29.07.2021 07:30 - 29.07.2021 07:45","12721","11425"
"29.07.2021 07:45 - 29.07.2021 08:00","12802","11505"
"29.07.2021 08:00 - 29.07.2021 08:15","12839","11530"
"29.07.2021 08:15 - 29.07.2021 08:30","12793","11503"
"29.07.2021 08:30 - 29.07.2021 08:45","12730","11468"
"29.07.2021 08:45 - 29.07.2021 09:00","12711","11390"
"29.07.2021 09:00 - 29.07.2021 09:15","12650","11373"
"29.07.2021 09:15 - 29.07.2021 09:30","12522","11323"
"29.07.2021 09:30 - 29.07.2021 09:45","12411","11226"
"29.07.2021 09:45 - 29.07.2021 10:00","12345","11191"
"29.07.2021 10:00 - 29.07.2021 10:15","12268","11081"
"29.07.2021 10:15 - 29.07.2021 10:30","12160","10951"
"29.07.2021 10:30 - 29.07.2021 10:45","11981","10893"
"29.07.2021 10:45 - 29.07.2021 11:00","11838","10816"
"29.07.2021 11:00 - 29.07.2021 11:15","11849","10740"
"29.07.2021 11:15 - 29.07.2021 11:30","11765","10748"
"29.07.2021 11:30 - 29.07.2021 11:45","11670","10586"
"29.07.2021 11:45 - 29.07.2021 12:00","11595","10550"
"29.07.2021 12:00 - 29.07.2021 12:15","11544","10578"
"29.07.2021 12:15 - 29.07.2021 12:30","11406","10498"
"29.07.2021 12:30 - 29.07.2021 12:45","11147","10462"
"29.07.2021 12:45 - 29.07.2021 13:00","10955","10254"
"29.07.2021 13:00 - 29.07.2021 13:15","10982","10176"
"29.07.2021 13:15 - 29.07.2021 13:30","10991","10126"
"29.07.2021 13:30 - 29.07.2021 13:45","10954","9940"
"29.07.2021 13:45 - 29.07.2021 14:00","10924","9890"
"29.07.2021 14:00 - 29.07.2021 14:15","10842","9727"
"29.07.2021 14:15 - 29.07.2021 14:30","10810","9682"
"29.07.2021 14:30 - 29.07.2021 14:45","10858","9693"
"29.07.2021 14:45 - 29.07.2021 15:00","10845","9724"
"29.07.2021 15:00 - 29.07.2021 15:15","10836","9809"
"29.07.2021 15:15 - 29.07.2021 15:30","10872","9778"
"29.07.2021 15:30 - 29.07.2021 15:45","10956","9888"
"29.07.2021 15:45 - 29.07.2021 16:00","11050","9936"
"29.07.2021 16:00 - 29.07.2021 16:15","11152","10056"
"29.07.2021 16:15 - 29.07.2021 16:30","11251","10204"
"29.07.2021 16:30 - 29.07.2021 16:45","11379","10371"
"29.07.2021 16:45 - 29.07.2021 17:00","11538","10597"
"29.07.2021 17:00 - 29.07.2021 17:15","11681","10839"
"29.07.2021 17:15 - 29.07.2021 17:30","11892","11038"
"29.07.2021 17:30 - 29.07.2021 17:45","12135","11226"
"29.07.2021 17:45 - 29.07.2021 18:00","12306","11424"
"29.07.2021 18:00 - 29.07.2021 18:15","12347","11438"
"29.07.2021 18:15 - 29.07.2021 18:30","12349","11498"
"29.07.2021 18:30 - 29.07.2021 18:45","12416","11582"
"29.07.2021 18:45 - 29.07.2021 19:00","12588","11735"
"29.07.2021 19:00 - 29.07.2021 19:15","12695","11861"
"29.07.2021 19:15 - 29.07.2021 19:30","12823","12000"
"29.07.2021 19:30 - 29.07.2021 19:45","12956","12145"
"29.07.2021 19:45 - 29.07.2021 20:00","13112","12273"
"29.07.2021 20:00 - 29.07.2021 20:15","13225","12352"
"29.07.2021 20:15 - 29.07.2021 20:30","13313","12380"
"29.07.2021 20:30 - 29.07.2021 20:45","13406","12410"
"29.07.2021 20:45 - 29.07.2021 21:00","13443","12463"
"29.07.2021 21:00 - 29.07.2021 21:15","13483","12454"
"29.07.2021 21:15 - 29.07.2021 21:30","13500","12437"
"29.07.2021 21:30 - 29.07.2021 21:45","13516","12418"
"29.07.2021 21:45 - 29.07.2021 22:00","13538","12467"
"29.07.2021 22:00 - 29.07.2021 22:15","13586","12409"
"29.07.2021 22:15 - 29.07.2021 22:30","13630","12315"
"29.07.2021 22:30 - 29.07.2021 22:45","13575","12184"
"29.07.2021 22:45 - 29.07.2021 23:00","13461","11986"
"29.07.2021 23:00 - 29.07.2021 23:15","13362","11870"
"29.07.2021 23:15 - 29.07.2021 23:30","13296","11621"
"29.07.2021 23:30 - 29.07.2021 23:45","13176","11493"
"29.07.2021 23:45 - 30.07.2021 00:00","12996","11406"
"30.07.2021 00:00 - 30.07.2021 00:15","12834","11302"
"30.07.2021 00:15 - 30.07.2021 00:30","12703","11107"
"30.07.2021 00:30 - 30.07.2021 00:45","12546","10940"
"30.07.2021 00:45 - 30.07.2021 01:00","12383","10860"
"30.07.2021 01:00 - 30.07.2021 01:15","12258","10761"
"30.07.2021 01:15 - 30.07.2021 01:30","12156","10657"
"30.07.2021 01:30 - 30.07.2021 01:45","12062","10524"
"30.07.2021 01:45 - 30.07.2021 02:00","12003","10438"
"30.07.2021 02:00 - 30.07.2021 02:15","11938","10378"
"30.07.2021 02:15 - 30.07.2021 02:30","11876","10316"
"30.07.2021 02:30 - 30.07.2021 02:45","11843","10240"
"30.07.2021 02:45 - 30.07.2021 03:00","11795","10167"
"30.07.2021 03:00 - 30.07.2021 03:15","11753","10151"
"30.07.2021 03:15 - 30.07.2021 03:30","11721","10134"
"30.07.2021 03:30 - 30.07.2021 03:45","11700","10112"
"30.07.2021 03:45 - 30.07.2021 04:00","11663","10105"
"30.07.2021 04:00 - 30.07.2021 04:15","11672","10066"
"30.07.2021 04:15 - 30.07.2021 04:30","11673","10071"
"30.07.2021 04:30 - 30.07.2021 04:45","11657","10057"
"30.07.2021 04:45 - 30.07.2021 05:00","11689","10078"
"30.07.2021 05:00 - 30.07.2021 05:15","11752","10186"
"30.07.2021 05:15 - 30.07.2021 05:30","11767","10305"
"30.07.2021 05:30 - 30.07.2021 05:45","11754","10385"
"30.07.2021 05:45 - 30.07.2021 06:00","11801","10371"
"30.07.2021 06:00 - 30.07.2021 06:15","11958","10544"
"30.07.2021 06:15 - 30.07.2021 06:30","12122","10697"
"30.07.2021 06:30 - 30.07.2021 06:45","12262","10804"
"30.07.2021 06:45 - 30.07.2021 07:00","12331","10888"
"30.07.2021 07:00 - 30.07.2021 07:15","12398","11068"
"30.07.2021 07:15 - 30.07.2021 07:30","12538","11146"
"30.07.2021 07:30 - 30.07.2021 07:45","12655","11228"
"30.07.2021 07:45 - 30.07.2021 08:00","12726","11324"
"30.07.2021 08:00 - 30.07.2021 08:15","12788","11490"
"30.07.2021 08:15 - 30.07.2021 08:30","12789","11539"
"30.07.2021 08:30 - 30.07.2021 08:45","12781","11576"
"30.07.2021 08:45 - 30.07.2021 09:00","12795","11603"
"30.07.2021 09:00 - 30.07.2021 09:15","12748","11594"
"30.07.2021 09:15 - 30.07.2021 09:30","12672","11499"
"30.07.2021 09:30 - 30.07.2021 09:45","12582","11397"
"30.07.2021 09:45 - 30.07.2021 10:00","12514","11349"
"30.07.2021 10:00 - 30.07.2021 10:15","12435","11253"
"30.07.2021 10:15 - 30.07.2021 10:30","12311","11168"
"30.07.2021 10:30 - 30.07.2021 10:45","12181","11079"
"30.07.2021 10:45 - 30.07.2021 11:00","12065","11021"
"30.07.2021 11:00 - 30.07.2021 11:15","11954","10922"
"30.07.2021 11:15 - 30.07.2021 11:30","11820","10900"
"30.07.2021 11:30 - 30.07.2021 11:45","11734","10812"
"30.07.2021 11:45 - 30.07.2021 12:00","11632","10824"
"30.07.2021 12:00 - 30.07.2021 12:15","11547","10850"
"30.07.2021 12:15 - 30.07.2021 12:30","11447","10888"
"30.07.2021 12:30 - 30.07.2021 12:45","11303","10960"
"30.07.2021 12:45 - 30.07.2021 13:00","11111","11060"
"30.07.2021 13:00 - 30.07.2021 13:15","10948","11152"
"30.07.2021 13:15 - 30.07.2021 13:30","10845","11341"
"30.07.2021 13:30 - 30.07.2021 13:45","10698","11500"
"30.07.2021 13:45 - 30.07.2021 14:00","10573","11638"
"30.07.2021 14:00 - 30.07.2021 14:15","10433","11780"
"30.07.2021 14:15 - 30.07.2021 14:30","10358","11836"
