"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"03.04.2021 15:45 - 03.04.2021 16:00","50458","51062"
"03.04.2021 16:00 - 03.04.2021 16:15","50383","51047"
"03.04.2021 16:15 - 03.04.2021 16:30","50026","51008"
"03.04.2021 16:30 - 03.04.2021 16:45","49850","50931"
"03.04.2021 16:45 - 03.04.2021 17:00","49750","50639"
"03.04.2021 17:00 - 03.04.2021 17:15","50402","51531"
"03.04.2021 17:15 - 03.04.2021 17:30","50435","51487"
"03.04.2021 17:30 - 03.04.2021 17:45","50784","51893"
"03.04.2021 17:45 - 03.04.2021 18:00","51152","51703"
"03.04.2021 18:00 - 03.04.2021 18:15","51767","52708"
"03.04.2021 18:15 - 03.04.2021 18:30","52018","52444"
"03.04.2021 18:30 - 03.04.2021 18:45","52139","52357"
"03.04.2021 18:45 - 03.04.2021 19:00","52412","52523"
"03.04.2021 19:00 - 03.04.2021 19:15","52821","52981"
"03.04.2021 19:15 - 03.04.2021 19:30","52409","52414"
"03.04.2021 19:30 - 03.04.2021 19:45","52318","52470"
"03.04.2021 19:45 - 03.04.2021 20:00","51989","52384"
"03.04.2021 20:00 - 03.04.2021 20:15","51258","52759"
"03.04.2021 20:15 - 03.04.2021 20:30","50272","52531"
"03.04.2021 20:30 - 03.04.2021 20:45","49700","52103"
"03.04.2021 20:45 - 03.04.2021 21:00","49222","51696"
"03.04.2021 21:00 - 03.04.2021 21:15","48602","50930"
"03.04.2021 21:15 - 03.04.2021 21:30","47958","50253"
"03.04.2021 21:30 - 03.04.2021 21:45","47415","49823"
"03.04.2021 21:45 - 03.04.2021 22:00","47115","49202"
"03.04.2021 22:00 - 03.04.2021 22:15","47313","49558"
"03.04.2021 22:15 - 03.04.2021 22:30","46910","48694"
"03.04.2021 22:30 - 03.04.2021 22:45","46027","47882"
"03.04.2021 22:45 - 03.04.2021 23:00","45394","47389"
"03.04.2021 23:00 - 03.04.2021 23:15","44440","46279"
"03.04.2021 23:15 - 03.04.2021 23:30","43736","45452"
"03.04.2021 23:30 - 03.04.2021 23:45","43213","45035"
"03.04.2021 23:45 - 04.04.2021 00:00","42665","44113"
"04.04.2021 00:00 - 04.04.2021 00:15","42613","43423"
"04.04.2021 00:15 - 04.04.2021 00:30","42210","42523"
"04.04.2021 00:30 - 04.04.2021 00:45","41917","42111"
"04.04.2021 00:45 - 04.04.2021 01:00","41607","41690"
"04.04.2021 01:00 - 04.04.2021 01:15","40957","40750"
"04.04.2021 01:15 - 04.04.2021 01:30","40293","40390"
"04.04.2021 01:30 - 04.04.2021 01:45","40133","40097"
"04.04.2021 01:45 - 04.04.2021 02:00","39903","39724"
"04.04.2021 02:00 - 04.04.2021 02:15","39672","39203"
"04.04.2021 02:15 - 04.04.2021 02:30","39402","39325"
"04.04.2021 02:30 - 04.04.2021 02:45","39353","39503"
"04.04.2021 02:45 - 04.04.2021 03:00","39376","39252"
"04.04.2021 03:00 - 04.04.2021 03:15","39068","39303"
"04.04.2021 03:15 - 04.04.2021 03:30","39063","39230"
"04.04.2021 03:30 - 04.04.2021 03:45","39019","39408"
"04.04.2021 03:45 - 04.04.2021 04:00","39131","39437"
"04.04.2021 04:00 - 04.04.2021 04:15","39021","39454"
"04.04.2021 04:15 - 04.04.2021 04:30","39259","39258"
"04.04.2021 04:30 - 04.04.2021 04:45","39096","39374"
"04.04.2021 04:45 - 04.04.2021 05:00","39190","39547"
"04.04.2021 05:00 - 04.04.2021 05:15","39251","39666"
"04.04.2021 05:15 - 04.04.2021 05:30","39200","39927"
"04.04.2021 05:30 - 04.04.2021 05:45","38899","39707"
"04.04.2021 05:45 - 04.04.2021 06:00","38636","39818"
"04.04.2021 06:00 - 04.04.2021 06:15","37928","39815"
"04.04.2021 06:15 - 04.04.2021 06:30","38302","39851"
"04.04.2021 06:30 - 04.04.2021 06:45","37768","39958"
"04.04.2021 06:45 - 04.04.2021 07:00","38097","40067"
"04.04.2021 07:00 - 04.04.2021 07:15","37898","40281"
"04.04.2021 07:15 - 04.04.2021 07:30","38208","40853"
"04.04.2021 07:30 - 04.04.2021 07:45","38719","41639"
"04.04.2021 07:45 - 04.04.2021 08:00","38843","42461"
"04.04.2021 08:00 - 04.04.2021 08:15","40124","43412"
"04.04.2021 08:15 - 04.04.2021 08:30","41010","44631"
"04.04.2021 08:30 - 04.04.2021 08:45","41536","45447"
"04.04.2021 08:45 - 04.04.2021 09:00","42575","46215"
"04.04.2021 09:00 - 04.04.2021 09:15","43479","47119"
"04.04.2021 09:15 - 04.04.2021 09:30","44346","47937"
"04.04.2021 09:30 - 04.04.2021 09:45","45072","48666"
"04.04.2021 09:45 - 04.04.2021 10:00","45782","49477"
"04.04.2021 10:00 - 04.04.2021 10:15","46226","49866"
"04.04.2021 10:15 - 04.04.2021 10:30","46774","50420"
"04.04.2021 10:30 - 04.04.2021 10:45","47317","50671"
"04.04.2021 10:45 - 04.04.2021 11:00","48338","51279"
"04.04.2021 11:00 - 04.04.2021 11:15","49283","51728"
"04.04.2021 11:15 - 04.04.2021 11:30","50075","52222"
"04.04.2021 11:30 - 04.04.2021 11:45","50477","52632"
"04.04.2021 11:45 - 04.04.2021 12:00","50466","52665"
"04.04.2021 12:00 - 04.04.2021 12:15","49909","52105"
"04.04.2021 12:15 - 04.04.2021 12:30","50004","51491"
"04.04.2021 12:30 - 04.04.2021 12:45","49590","50947"
"04.04.2021 12:45 - 04.04.2021 13:00","49399","50669"
"04.04.2021 13:00 - 04.04.2021 13:15","48509","50143"
"04.04.2021 13:15 - 04.04.2021 13:30","47905","49604"
"04.04.2021 13:30 - 04.04.2021 13:45","47372","49308"
"04.04.2021 13:45 - 04.04.2021 14:00","46887","48890"
"04.04.2021 14:00 - 04.04.2021 14:15","46258","48315"
"04.04.2021 14:15 - 04.04.2021 14:30","45906","47768"
"04.04.2021 14:30 - 04.04.2021 14:45","45579","47589"
"04.04.2021 14:45 - 04.04.2021 15:00","45662","47252"
"04.04.2021 15:00 - 04.04.2021 15:15","45404","47296"
"04.04.2021 15:15 - 04.04.2021 15:30","44936","46875"
"04.04.2021 15:30 - 04.04.2021 15:45","44903","46726"
"04.04.2021 15:45 - 04.04.2021 16:00","45291","46493"
"04.04.2021 16:00 - 04.04.2021 16:15","45282","46190"
"04.04.2021 16:15 - 04.04.2021 16:30","45282","46013"
"04.04.2021 16:30 - 04.04.2021 16:45","45114","46111"
"04.04.2021 16:45 - 04.04.2021 17:00","45445","46247"
"04.04.2021 17:00 - 04.04.2021 17:15","46089","46646"
"04.04.2021 17:15 - 04.04.2021 17:30","46312","46925"
"04.04.2021 17:30 - 04.04.2021 17:45","46833","47378"
"04.04.2021 17:45 - 04.04.2021 18:00","47308","47659"
"04.04.2021 18:00 - 04.04.2021 18:15","47820","48510"
"04.04.2021 18:15 - 04.04.2021 18:30","48179","48509"
"04.04.2021 18:30 - 04.04.2021 18:45","48539","48785"
"04.04.2021 18:45 - 04.04.2021 19:00","48700","48975"
"04.04.2021 19:00 - 04.04.2021 19:15","49273","48927"
"04.04.2021 19:15 - 04.04.2021 19:30","48789","48957"
"04.04.2021 19:30 - 04.04.2021 19:45","49357","49065"
"04.04.2021 19:45 - 04.04.2021 20:00","49074","49582"
"04.04.2021 20:00 - 04.04.2021 20:15","48932","50295"
"04.04.2021 20:15 - 04.04.2021 20:30","48800","50828"
"04.04.2021 20:30 - 04.04.2021 20:45","48693","50588"
"04.04.2021 20:45 - 04.04.2021 21:00","48372","50265"
"04.04.2021 21:00 - 04.04.2021 21:15","47768","49906"
"04.04.2021 21:15 - 04.04.2021 21:30","47678","49487"
"04.04.2021 21:30 - 04.04.2021 21:45","47491","49165"
"04.04.2021 21:45 - 04.04.2021 22:00","47531","48797"
"04.04.2021 22:00 - 04.04.2021 22:15","47662","48655"
"04.04.2021 22:15 - 04.04.2021 22:30","47296","48420"
"04.04.2021 22:30 - 04.04.2021 22:45","47117","47892"
"04.04.2021 22:45 - 04.04.2021 23:00","46312","47470"
"04.04.2021 23:00 - 04.04.2021 23:15","45580","46316"
"04.04.2021 23:15 - 04.04.2021 23:30","44788","45740"
"04.04.2021 23:30 - 04.04.2021 23:45","44198","45566"
"04.04.2021 23:45 - 05.04.2021 00:00","43762","45113"
"05.04.2021 00:00 - 05.04.2021 00:15","44378","44584"
"05.04.2021 00:15 - 05.04.2021 00:30","44166","44098"
"05.04.2021 00:30 - 05.04.2021 00:45","43856","43757"
"05.04.2021 00:45 - 05.04.2021 01:00","43371","43344"
"05.04.2021 01:00 - 05.04.2021 01:15","42666","42637"
"05.04.2021 01:15 - 05.04.2021 01:30","41823","42507"
"05.04.2021 01:30 - 05.04.2021 01:45","41889","42174"
"05.04.2021 01:45 - 05.04.2021 02:00","41367","42091"
"05.04.2021 02:00 - 05.04.2021 02:15","40965","41978"
"05.04.2021 02:15 - 05.04.2021 02:30","40977","42080"
"05.04.2021 02:30 - 05.04.2021 02:45","40757","41994"
"05.04.2021 02:45 - 05.04.2021 03:00","40774","41919"
"05.04.2021 03:00 - 05.04.2021 03:15","40714","42110"
"05.04.2021 03:15 - 05.04.2021 03:30","40745","41990"
"05.04.2021 03:30 - 05.04.2021 03:45","40585","42204"
"05.04.2021 03:45 - 05.04.2021 04:00","40803","42558"
"05.04.2021 04:00 - 05.04.2021 04:15","40804","42429"
"05.04.2021 04:15 - 05.04.2021 04:30","41169","42268"
"05.04.2021 04:30 - 05.04.2021 04:45","41012","42569"
"05.04.2021 04:45 - 05.04.2021 05:00","41257","42616"
"05.04.2021 05:00 - 05.04.2021 05:15","41671","43160"
"05.04.2021 05:15 - 05.04.2021 05:30","41527","43037"
"05.04.2021 05:30 - 05.04.2021 05:45","41518","43227"
"05.04.2021 05:45 - 05.04.2021 06:00","41353","43461"
"05.04.2021 06:00 - 05.04.2021 06:15","41021","43572"
"05.04.2021 06:15 - 05.04.2021 06:30","41805","43726"
"05.04.2021 06:30 - 05.04.2021 06:45","41859","43969"
"05.04.2021 06:45 - 05.04.2021 07:00","42187","43945"
"05.04.2021 07:00 - 05.04.2021 07:15","42488","44290"
"05.04.2021 07:15 - 05.04.2021 07:30","43095","44682"
"05.04.2021 07:30 - 05.04.2021 07:45","43520","45217"
"05.04.2021 07:45 - 05.04.2021 08:00","43722","45966"
"05.04.2021 08:00 - 05.04.2021 08:15","44686","46688"
"05.04.2021 08:15 - 05.04.2021 08:30","45254","47405"
"05.04.2021 08:30 - 05.04.2021 08:45","46200","48470"
"05.04.2021 08:45 - 05.04.2021 09:00","47148","49109"
"05.04.2021 09:00 - 05.04.2021 09:15","47560","50223"
"05.04.2021 09:15 - 05.04.2021 09:30","48424","51249"
"05.04.2021 09:30 - 05.04.2021 09:45","49365","51923"
"05.04.2021 09:45 - 05.04.2021 10:00","49777","52723"
"05.04.2021 10:00 - 05.04.2021 10:15","50290","53255"
"05.04.2021 10:15 - 05.04.2021 10:30","50840","53678"
"05.04.2021 10:30 - 05.04.2021 10:45","51249","54410"
"05.04.2021 10:45 - 05.04.2021 11:00","52126","54945"
"05.04.2021 11:00 - 05.04.2021 11:15","52718","55530"
"05.04.2021 11:15 - 05.04.2021 11:30","53534","56362"
"05.04.2021 11:30 - 05.04.2021 11:45","54075","56985"
"05.04.2021 11:45 - 05.04.2021 12:00","54191","57026"
"05.04.2021 12:00 - 05.04.2021 12:15","54009","57142"
"05.04.2021 12:15 - 05.04.2021 12:30","54023","56690"
"05.04.2021 12:30 - 05.04.2021 12:45","53296","56302"
"05.04.2021 12:45 - 05.04.2021 13:00","53133","55978"
"05.04.2021 13:00 - 05.04.2021 13:15","51957","55282"
"05.04.2021 13:15 - 05.04.2021 13:30","51205","54861"
"05.04.2021 13:30 - 05.04.2021 13:45","50744","54776"
"05.04.2021 13:45 - 05.04.2021 14:00","50078","54283"
"05.04.2021 14:00 - 05.04.2021 14:15","49699","54119"
"05.04.2021 14:15 - 05.04.2021 14:30","48993","53638"
"05.04.2021 14:30 - 05.04.2021 14:45","48605","53492"
"05.04.2021 14:45 - 05.04.2021 15:00","48534","53889"
"05.04.2021 15:00 - 05.04.2021 15:15","48664","53810"
"05.04.2021 15:15 - 05.04.2021 15:30","48291","53222"
"05.04.2021 15:30 - 05.04.2021 15:45","48078","53111"
"05.04.2021 15:45 - 05.04.2021 16:00","48140","52609"
"05.04.2021 16:00 - 05.04.2021 16:15","48505","52832"
"05.04.2021 16:15 - 05.04.2021 16:30","48329","52780"
"05.04.2021 16:30 - 05.04.2021 16:45","48095","52612"
"05.04.2021 16:45 - 05.04.2021 17:00","48439","52918"
"05.04.2021 17:00 - 05.04.2021 17:15","48934","53958"
"05.04.2021 17:15 - 05.04.2021 17:30","49501","54099"
"05.04.2021 17:30 - 05.04.2021 17:45","50120","54334"
"05.04.2021 17:45 - 05.04.2021 18:00","50565","54895"
"05.04.2021 18:00 - 05.04.2021 18:15","51153","56062"
"05.04.2021 18:15 - 05.04.2021 18:30","51143","56216"
"05.04.2021 18:30 - 05.04.2021 18:45","51674","56482"
"05.04.2021 18:45 - 05.04.2021 19:00","51797","56140"
"05.04.2021 19:00 - 05.04.2021 19:15","52035","56593"
"05.04.2021 19:15 - 05.04.2021 19:30","51610","55870"
"05.04.2021 19:30 - 05.04.2021 19:45","52143","55623"
"05.04.2021 19:45 - 05.04.2021 20:00","51588","55442"
"05.04.2021 20:00 - 05.04.2021 20:15","51706","55959"
"05.04.2021 20:15 - 05.04.2021 20:30","51319","55780"
"05.04.2021 20:30 - 05.04.2021 20:45","51192","55300"
"05.04.2021 20:45 - 05.04.2021 21:00","50951","55005"
"05.04.2021 21:00 - 05.04.2021 21:15","50155","54883"
"05.04.2021 21:15 - 05.04.2021 21:30","49970","54596"
"05.04.2021 21:30 - 05.04.2021 21:45","49369","54482"
"05.04.2021 21:45 - 05.04.2021 22:00","49551","54465"
"05.04.2021 22:00 - 05.04.2021 22:15","49472","55125"
"05.04.2021 22:15 - 05.04.2021 22:30","48851","54338"
"05.04.2021 22:30 - 05.04.2021 22:45","48262","53623"
"05.04.2021 22:45 - 05.04.2021 23:00","47462","53196"
"05.04.2021 23:00 - 05.04.2021 23:15","46743","53055"
"05.04.2021 23:15 - 05.04.2021 23:30","45925","52139"
"05.04.2021 23:30 - 05.04.2021 23:45","45266","51704"
"05.04.2021 23:45 - 06.04.2021 00:00","44838","51224"
"06.04.2021 00:00 - 06.04.2021 00:15","45837","50137"
"06.04.2021 00:15 - 06.04.2021 00:30","45273","49471"
"06.04.2021 00:30 - 06.04.2021 00:45","44829","49002"
"06.04.2021 00:45 - 06.04.2021 01:00","44484","48586"
"06.04.2021 01:00 - 06.04.2021 01:15","43788","48259"
"06.04.2021 01:15 - 06.04.2021 01:30","43504","47896"
"06.04.2021 01:30 - 06.04.2021 01:45","43297","47788"
"06.04.2021 01:45 - 06.04.2021 02:00","42997","47738"
"06.04.2021 02:00 - 06.04.2021 02:15","42910","47417"
"06.04.2021 02:15 - 06.04.2021 02:30","42966","47317"
"06.04.2021 02:30 - 06.04.2021 02:45","42947","47431"
"06.04.2021 02:45 - 06.04.2021 03:00","42980","47214"
"06.04.2021 03:00 - 06.04.2021 03:15","43235","47347"
"06.04.2021 03:15 - 06.04.2021 03:30","43497","47550"
"06.04.2021 03:30 - 06.04.2021 03:45","43566","47712"
"06.04.2021 03:45 - 06.04.2021 04:00","43887","47744"
"06.04.2021 04:00 - 06.04.2021 04:15","44371","48118"
"06.04.2021 04:15 - 06.04.2021 04:30","44823","48420"
"06.04.2021 04:30 - 06.04.2021 04:45","45270","48799"
"06.04.2021 04:45 - 06.04.2021 05:00","45757","49618"
"06.04.2021 05:00 - 06.04.2021 05:15","47168","51124"
"06.04.2021 05:15 - 06.04.2021 05:30","47864","51989"
"06.04.2021 05:30 - 06.04.2021 05:45","48948","53385"
"06.04.2021 05:45 - 06.04.2021 06:00","50714","54667"
"06.04.2021 06:00 - 06.04.2021 06:15","53005","57289"
"06.04.2021 06:15 - 06.04.2021 06:30","54988","58810"
"06.04.2021 06:30 - 06.04.2021 06:45","56281","59635"
"06.04.2021 06:45 - 06.04.2021 07:00","57517","60575"
"06.04.2021 07:00 - 06.04.2021 07:15","59037","62130"
"06.04.2021 07:15 - 06.04.2021 07:30","59607","63073"
"06.04.2021 07:30 - 06.04.2021 07:45","60187","64445"
"06.04.2021 07:45 - 06.04.2021 08:00","60497","65638"
"06.04.2021 08:00 - 06.04.2021 08:15","61418","66997"
"06.04.2021 08:15 - 06.04.2021 08:30","61774","67620"
"06.04.2021 08:30 - 06.04.2021 08:45","61591","68243"
"06.04.2021 08:45 - 06.04.2021 09:00","62130","68560"
"06.04.2021 09:00 - 06.04.2021 09:15","62106","68929"
"06.04.2021 09:15 - 06.04.2021 09:30","62643","69488"
"06.04.2021 09:30 - 06.04.2021 09:45","63292","70218"
"06.04.2021 09:45 - 06.04.2021 10:00","63742","70952"
"06.04.2021 10:00 - 06.04.2021 10:15","64144","71360"
"06.04.2021 10:15 - 06.04.2021 10:30","64289","72117"
"06.04.2021 10:30 - 06.04.2021 10:45","64722","72635"
"06.04.2021 10:45 - 06.04.2021 11:00","65135","73029"
"06.04.2021 11:00 - 06.04.2021 11:15","65419","73206"
"06.04.2021 11:15 - 06.04.2021 11:30","66254","73637"
"06.04.2021 11:30 - 06.04.2021 11:45","66513","73943"
"06.04.2021 11:45 - 06.04.2021 12:00","66595","74550"
"06.04.2021 12:00 - 06.04.2021 12:15","66060","74090"
"06.04.2021 12:15 - 06.04.2021 12:30","66204","74041"
"06.04.2021 12:30 - 06.04.2021 12:45","66169","73666"
"06.04.2021 12:45 - 06.04.2021 13:00","66147","73428"
"06.04.2021 13:00 - 06.04.2021 13:15","65811","72671"
"06.04.2021 13:15 - 06.04.2021 13:30","65172","72189"
"06.04.2021 13:30 - 06.04.2021 13:45","64459","71700"
"06.04.2021 13:45 - 06.04.2021 14:00","63716","71264"
"06.04.2021 14:00 - 06.04.2021 14:15","63496","70923"
"06.04.2021 14:15 - 06.04.2021 14:30","63411","70707"
"06.04.2021 14:30 - 06.04.2021 14:45","62820","70884"
"06.04.2021 14:45 - 06.04.2021 15:00","62909","70864"
"06.04.2021 15:00 - 06.04.2021 15:15","62669","70833"
"06.04.2021 15:15 - 06.04.2021 15:30","62248","70494"
"06.04.2021 15:30 - 06.04.2021 15:45","61712","70008"
"06.04.2021 15:45 - 06.04.2021 16:00","61272","69484"
"06.04.2021 16:00 - 06.04.2021 16:15","61223","68738"
"06.04.2021 16:15 - 06.04.2021 16:30","60759","67758"
"06.04.2021 16:30 - 06.04.2021 16:45","60280","67491"
"06.04.2021 16:45 - 06.04.2021 17:00","60230","67421"
"06.04.2021 17:00 - 06.04.2021 17:15","60145","67717"
"06.04.2021 17:15 - 06.04.2021 17:30","60316","67723"
"06.04.2021 17:30 - 06.04.2021 17:45","60334","67748"
"06.04.2021 17:45 - 06.04.2021 18:00","60345","67576"
"06.04.2021 18:00 - 06.04.2021 18:15","60329","68376"
"06.04.2021 18:15 - 06.04.2021 18:30","60103","67946"
"06.04.2021 18:30 - 06.04.2021 18:45","60252","67502"
"06.04.2021 18:45 - 06.04.2021 19:00","60471","67283"
"06.04.2021 19:00 - 06.04.2021 19:15","60742","67182"
"06.04.2021 19:15 - 06.04.2021 19:30","60429","66885"
"06.04.2021 19:30 - 06.04.2021 19:45","60387","67212"
"06.04.2021 19:45 - 06.04.2021 20:00","60319","66592"
"06.04.2021 20:00 - 06.04.2021 20:15","60269","66354"
"06.04.2021 20:15 - 06.04.2021 20:30","59703","66301"
"06.04.2021 20:30 - 06.04.2021 20:45","59206","66152"
"06.04.2021 20:45 - 06.04.2021 21:00","58628","65475"
"06.04.2021 21:00 - 06.04.2021 21:15","57994","64388"
"06.04.2021 21:15 - 06.04.2021 21:30","57297","63388"
"06.04.2021 21:30 - 06.04.2021 21:45","56388","62425"
"06.04.2021 21:45 - 06.04.2021 22:00","55739","61788"
"06.04.2021 22:00 - 06.04.2021 22:15","55492","61441"
"06.04.2021 22:15 - 06.04.2021 22:30","54711","60973"
"06.04.2021 22:30 - 06.04.2021 22:45","53790","59852"
"06.04.2021 22:45 - 06.04.2021 23:00","52641","59144"
"06.04.2021 23:00 - 06.04.2021 23:15","51661","58110"
"06.04.2021 23:15 - 06.04.2021 23:30","50562","57574"
"06.04.2021 23:30 - 06.04.2021 23:45","49634","56490"
"06.04.2021 23:45 - 07.04.2021 00:00","48953","55819"
"07.04.2021 00:00 - 07.04.2021 00:15","49985","55426"
"07.04.2021 00:15 - 07.04.2021 00:30","49640","54688"
"07.04.2021 00:30 - 07.04.2021 00:45","49241","54409"
"07.04.2021 00:45 - 07.04.2021 01:00","48794","53916"
"07.04.2021 01:00 - 07.04.2021 01:15","48069","52775"
"07.04.2021 01:15 - 07.04.2021 01:30","47555","52424"
"07.04.2021 01:30 - 07.04.2021 01:45","47468","52524"
"07.04.2021 01:45 - 07.04.2021 02:00","47026","52210"
"07.04.2021 02:00 - 07.04.2021 02:15","46651","51595"
"07.04.2021 02:15 - 07.04.2021 02:30","46770","51245"
"07.04.2021 02:30 - 07.04.2021 02:45","46718","51142"
"07.04.2021 02:45 - 07.04.2021 03:00","46670","51212"
"07.04.2021 03:00 - 07.04.2021 03:15","46771","51608"
"07.04.2021 03:15 - 07.04.2021 03:30","46991","51565"
"07.04.2021 03:30 - 07.04.2021 03:45","46962","51571"
"07.04.2021 03:45 - 07.04.2021 04:00","47259","51918"
"07.04.2021 04:00 - 07.04.2021 04:15","47560","52604"
"07.04.2021 04:15 - 07.04.2021 04:30","48054","53090"
"07.04.2021 04:30 - 07.04.2021 04:45","48061","53469"
"07.04.2021 04:45 - 07.04.2021 05:00","48670","54427"
"07.04.2021 05:00 - 07.04.2021 05:15","49819","55244"
"07.04.2021 05:15 - 07.04.2021 05:30","50246","55921"
"07.04.2021 05:30 - 07.04.2021 05:45","51178","57018"
"07.04.2021 05:45 - 07.04.2021 06:00","52466","58377"
"07.04.2021 06:00 - 07.04.2021 06:15","54785","60439"
"07.04.2021 06:15 - 07.04.2021 06:30","56472","62223"
"07.04.2021 06:30 - 07.04.2021 06:45","57617","63420"
"07.04.2021 06:45 - 07.04.2021 07:00","58520","64094"
"07.04.2021 07:00 - 07.04.2021 07:15","60448","65561"
"07.04.2021 07:15 - 07.04.2021 07:30","61210","66571"
"07.04.2021 07:30 - 07.04.2021 07:45","61813","67881"
"07.04.2021 07:45 - 07.04.2021 08:00","62050","68754"
"07.04.2021 08:00 - 07.04.2021 08:15","63006","69725"
"07.04.2021 08:15 - 07.04.2021 08:30","63275","70177"
"07.04.2021 08:30 - 07.04.2021 08:45","63235","70942"
"07.04.2021 08:45 - 07.04.2021 09:00","63721","71792"
"07.04.2021 09:00 - 07.04.2021 09:15","63413","71776"
"07.04.2021 09:15 - 07.04.2021 09:30","64053","72363"
"07.04.2021 09:30 - 07.04.2021 09:45","64645","73223"
"07.04.2021 09:45 - 07.04.2021 10:00","64947","73666"
"07.04.2021 10:00 - 07.04.2021 10:15","65307","73592"
"07.04.2021 10:15 - 07.04.2021 10:30","65425","74231"
"07.04.2021 10:30 - 07.04.2021 10:45","65783","75042"
"07.04.2021 10:45 - 07.04.2021 11:00","66059","75615"
"07.04.2021 11:00 - 07.04.2021 11:15","66309","76149"
"07.04.2021 11:15 - 07.04.2021 11:30","66816","76769"
"07.04.2021 11:30 - 07.04.2021 11:45","66988","77132"
"07.04.2021 11:45 - 07.04.2021 12:00","67095","77358"
"07.04.2021 12:00 - 07.04.2021 12:15","66787","76914"
"07.04.2021 12:15 - 07.04.2021 12:30","66795","76360"
"07.04.2021 12:30 - 07.04.2021 12:45","66589","76385"
"07.04.2021 12:45 - 07.04.2021 13:00","66485","76404"
"07.04.2021 13:00 - 07.04.2021 13:15","66118","76247"
"07.04.2021 13:15 - 07.04.2021 13:30","65649","75514"
"07.04.2021 13:30 - 07.04.2021 13:45","64955","74719"
"07.04.2021 13:45 - 07.04.2021 14:00","64138","74191"
"07.04.2021 14:00 - 07.04.2021 14:15","64017","73991"
"07.04.2021 14:15 - 07.04.2021 14:30","63795","74153"
"07.04.2021 14:30 - 07.04.2021 14:45","63311","73722"
"07.04.2021 14:45 - 07.04.2021 15:00","63587","72622"
"07.04.2021 15:00 - 07.04.2021 15:15","63234","72762"
"07.04.2021 15:15 - 07.04.2021 15:30","62822","72182"
"07.04.2021 15:30 - 07.04.2021 15:45","62420","71920"
"07.04.2021 15:45 - 07.04.2021 16:00","61887","71383"
"07.04.2021 16:00 - 07.04.2021 16:15","62048","70818"
"07.04.2021 16:15 - 07.04.2021 16:30","61630","70339"
"07.04.2021 16:30 - 07.04.2021 16:45","61039","69998"
"07.04.2021 16:45 - 07.04.2021 17:00","60955","69632"
"07.04.2021 17:00 - 07.04.2021 17:15","61070","69641"
"07.04.2021 17:15 - 07.04.2021 17:30","61189","69470"
"07.04.2021 17:30 - 07.04.2021 17:45","61171","69191"
"07.04.2021 17:45 - 07.04.2021 18:00","61193","69461"
"07.04.2021 18:00 - 07.04.2021 18:15","61312","69690"
"07.04.2021 18:15 - 07.04.2021 18:30","61264","69592"
"07.04.2021 18:30 - 07.04.2021 18:45","61469","69238"
"07.04.2021 18:45 - 07.04.2021 19:00","61726","69161"
"07.04.2021 19:00 - 07.04.2021 19:15","62168","69153"
"07.04.2021 19:15 - 07.04.2021 19:30","61886","69059"
