"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"21.05.2020 04:15 - 21.05.2020 04:30","38709","37046"
"21.05.2020 04:30 - 21.05.2020 04:45","38584","37159"
"21.05.2020 04:45 - 21.05.2020 05:00","38730","37171"
"21.05.2020 05:00 - 21.05.2020 05:15","38917","37027"
"21.05.2020 05:15 - 21.05.2020 05:30","38314","36239"
"21.05.2020 05:30 - 21.05.2020 05:45","38093","35920"
"21.05.2020 05:45 - 21.05.2020 06:00","37635","35748"
"21.05.2020 06:00 - 21.05.2020 06:15","37757","35788"
"21.05.2020 06:15 - 21.05.2020 06:30","37524","36065"
"21.05.2020 06:30 - 21.05.2020 06:45","37755","36354"
"21.05.2020 06:45 - 21.05.2020 07:00","37941","37023"
"21.05.2020 07:00 - 21.05.2020 07:15","38804","37428"
"21.05.2020 07:15 - 21.05.2020 07:30","39614","38220"
"21.05.2020 07:30 - 21.05.2020 07:45","40334","39097"
"21.05.2020 07:45 - 21.05.2020 08:00","41523","39900"
"21.05.2020 08:00 - 21.05.2020 08:15","41982","41012"
"21.05.2020 08:15 - 21.05.2020 08:30","42846","42035"
"21.05.2020 08:30 - 21.05.2020 08:45","43954","43040"
"21.05.2020 08:45 - 21.05.2020 09:00","44245","43681"
"21.05.2020 09:00 - 21.05.2020 09:15","44552","44521"
"21.05.2020 09:15 - 21.05.2020 09:30","45318","45203"
"21.05.2020 09:30 - 21.05.2020 09:45","45676","45911"
"21.05.2020 09:45 - 21.05.2020 10:00","45626","46234"
"21.05.2020 10:00 - 21.05.2020 10:15","46115","46539"
"21.05.2020 10:15 - 21.05.2020 10:30","46867","46679"
"21.05.2020 10:30 - 21.05.2020 10:45","47148","47172"
"21.05.2020 10:45 - 21.05.2020 11:00","47279","47774"
"21.05.2020 11:00 - 21.05.2020 11:15","47956","47852"
"21.05.2020 11:15 - 21.05.2020 11:30","48806","48338"
"21.05.2020 11:30 - 21.05.2020 11:45","48966","48817"
"21.05.2020 11:45 - 21.05.2020 12:00","48992","48635"
"21.05.2020 12:00 - 21.05.2020 12:15","48759","48415"
"21.05.2020 12:15 - 21.05.2020 12:30","48140","47951"
"21.05.2020 12:30 - 21.05.2020 12:45","47574","47492"
"21.05.2020 12:45 - 21.05.2020 13:00","47506","47059"
"21.05.2020 13:00 - 21.05.2020 13:15","47297","46450"
"21.05.2020 13:15 - 21.05.2020 13:30","46684","46168"
"21.05.2020 13:30 - 21.05.2020 13:45","46474","45609"
"21.05.2020 13:45 - 21.05.2020 14:00","45874","45273"
"21.05.2020 14:00 - 21.05.2020 14:15","45450","44594"
"21.05.2020 14:15 - 21.05.2020 14:30","45473","44340"
"21.05.2020 14:30 - 21.05.2020 14:45","45200","44278"
"21.05.2020 14:45 - 21.05.2020 15:00","45321","43820"
"21.05.2020 15:00 - 21.05.2020 15:15","44799","43948"
"21.05.2020 15:15 - 21.05.2020 15:30","44046","43547"
"21.05.2020 15:30 - 21.05.2020 15:45","43970","43546"
"21.05.2020 15:45 - 21.05.2020 16:00","43601","43245"
"21.05.2020 16:00 - 21.05.2020 16:15","43161","43597"
"21.05.2020 16:15 - 21.05.2020 16:30","42809","43136"
"21.05.2020 16:30 - 21.05.2020 16:45","43218","42667"
"21.05.2020 16:45 - 21.05.2020 17:00","43237","42766"
"21.05.2020 17:00 - 21.05.2020 17:15","44857","42925"
"21.05.2020 17:15 - 21.05.2020 17:30","44935","43249"
"21.05.2020 17:30 - 21.05.2020 17:45","45180","43354"
"21.05.2020 17:45 - 21.05.2020 18:00","45220","43711"
"21.05.2020 18:00 - 21.05.2020 18:15","46185","44379"
"21.05.2020 18:15 - 21.05.2020 18:30","46672","44529"
"21.05.2020 18:30 - 21.05.2020 18:45","46378","44533"
"21.05.2020 18:45 - 21.05.2020 19:00","46246","44917"
"21.05.2020 19:00 - 21.05.2020 19:15","46543","45236"
"21.05.2020 19:15 - 21.05.2020 19:30","46369","45044"
"21.05.2020 19:30 - 21.05.2020 19:45","46363","44970"
"21.05.2020 19:45 - 21.05.2020 20:00","46387","44810"
"21.05.2020 20:00 - 21.05.2020 20:15","46294","45072"
"21.05.2020 20:15 - 21.05.2020 20:30","46156","45016"
"21.05.2020 20:30 - 21.05.2020 20:45","46181","44918"
"21.05.2020 20:45 - 21.05.2020 21:00","46119","44774"
"21.05.2020 21:00 - 21.05.2020 21:15","45760","44936"
"21.05.2020 21:15 - 21.05.2020 21:30","45869","45115"
"21.05.2020 21:30 - 21.05.2020 21:45","45644","45206"
"21.05.2020 21:45 - 21.05.2020 22:00","45808","45658"
"21.05.2020 22:00 - 21.05.2020 22:15","45977","45380"
"21.05.2020 22:15 - 21.05.2020 22:30","45363","45022"
"21.05.2020 22:30 - 21.05.2020 22:45","44701","44455"
"21.05.2020 22:45 - 21.05.2020 23:00","43979","43871"
"21.05.2020 23:00 - 21.05.2020 23:15","42930","43001"
"21.05.2020 23:15 - 21.05.2020 23:30","42146","42126"
"21.05.2020 23:30 - 21.05.2020 23:45","41743","41313"
"21.05.2020 23:45 - 22.05.2020 00:00","41247","40644"
"22.05.2020 00:00 - 22.05.2020 00:15","43862","39746"
"22.05.2020 00:15 - 22.05.2020 00:30","43089","39007"
"22.05.2020 00:30 - 22.05.2020 00:45","42697","38723"
"22.05.2020 00:45 - 22.05.2020 01:00","42365","38507"
"22.05.2020 01:00 - 22.05.2020 01:15","41533","37920"
"22.05.2020 01:15 - 22.05.2020 01:30","41349","37632"
"22.05.2020 01:30 - 22.05.2020 01:45","41260","37452"
"22.05.2020 01:45 - 22.05.2020 02:00","40786","37116"
"22.05.2020 02:00 - 22.05.2020 02:15","40493","36990"
"22.05.2020 02:15 - 22.05.2020 02:30","40527","36955"
"22.05.2020 02:30 - 22.05.2020 02:45","40255","36835"
"22.05.2020 02:45 - 22.05.2020 03:00","40241","36846"
"22.05.2020 03:00 - 22.05.2020 03:15","40618","36932"
"22.05.2020 03:15 - 22.05.2020 03:30","40447","36838"
"22.05.2020 03:30 - 22.05.2020 03:45","40365","36853"
"22.05.2020 03:45 - 22.05.2020 04:00","40303","37174"
"22.05.2020 04:00 - 22.05.2020 04:15","40834","37316"
"22.05.2020 04:15 - 22.05.2020 04:30","41014","37560"
"22.05.2020 04:30 - 22.05.2020 04:45","41399","37553"
"22.05.2020 04:45 - 22.05.2020 05:00","41925","37585"
"22.05.2020 05:00 - 22.05.2020 05:15","43043","38328"
"22.05.2020 05:15 - 22.05.2020 05:30","43226","38440"
"22.05.2020 05:30 - 22.05.2020 05:45","43945","39004"
"22.05.2020 05:45 - 22.05.2020 06:00","45314","39761"
"22.05.2020 06:00 - 22.05.2020 06:15","48061","41289"
"22.05.2020 06:15 - 22.05.2020 06:30","49781","42254"
"22.05.2020 06:30 - 22.05.2020 06:45","51332","43184"
"22.05.2020 06:45 - 22.05.2020 07:00","52419","44119"
"22.05.2020 07:00 - 22.05.2020 07:15","53977","45481"
"22.05.2020 07:15 - 22.05.2020 07:30","54704","46598"
"22.05.2020 07:30 - 22.05.2020 07:45","55871","47482"
"22.05.2020 07:45 - 22.05.2020 08:00","56577","48323"
"22.05.2020 08:00 - 22.05.2020 08:15","57105","49197"
"22.05.2020 08:15 - 22.05.2020 08:30","57804","50051"
"22.05.2020 08:30 - 22.05.2020 08:45","57967","50957"
"22.05.2020 08:45 - 22.05.2020 09:00","58021","51400"
"22.05.2020 09:00 - 22.05.2020 09:15","57645","51709"
"22.05.2020 09:15 - 22.05.2020 09:30","57923","52328"
"22.05.2020 09:30 - 22.05.2020 09:45","57984","52950"
"22.05.2020 09:45 - 22.05.2020 10:00","58157","53266"
"22.05.2020 10:00 - 22.05.2020 10:15","58079","54116"
"22.05.2020 10:15 - 22.05.2020 10:30","58679","54076"
"22.05.2020 10:30 - 22.05.2020 10:45","59077","54785"
"22.05.2020 10:45 - 22.05.2020 11:00","59215","55197"
"22.05.2020 11:00 - 22.05.2020 11:15","59009","55814"
"22.05.2020 11:15 - 22.05.2020 11:30","59644","56215"
"22.05.2020 11:30 - 22.05.2020 11:45","59961","56586"
"22.05.2020 11:45 - 22.05.2020 12:00","59888","56951"
"22.05.2020 12:00 - 22.05.2020 12:15","60007","56895"
"22.05.2020 12:15 - 22.05.2020 12:30","59277","56477"
"22.05.2020 12:30 - 22.05.2020 12:45","58992","56581"
"22.05.2020 12:45 - 22.05.2020 13:00","59175","56696"
"22.05.2020 13:00 - 22.05.2020 13:15","59116","56827"
"22.05.2020 13:15 - 22.05.2020 13:30","58370","56327"
"22.05.2020 13:30 - 22.05.2020 13:45","58338","56153"
"22.05.2020 13:45 - 22.05.2020 14:00","57811","55534"
"22.05.2020 14:00 - 22.05.2020 14:15","57403","55015"
"22.05.2020 14:15 - 22.05.2020 14:30","57615","54529"
"22.05.2020 14:30 - 22.05.2020 14:45","57418","54415"
"22.05.2020 14:45 - 22.05.2020 15:00","57290","54170"
"22.05.2020 15:00 - 22.05.2020 15:15","56898","54213"
"22.05.2020 15:15 - 22.05.2020 15:30","56034","53761"
"22.05.2020 15:30 - 22.05.2020 15:45","55851","53501"
"22.05.2020 15:45 - 22.05.2020 16:00","55208","53238"
"22.05.2020 16:00 - 22.05.2020 16:15","54496","53052"
"22.05.2020 16:15 - 22.05.2020 16:30","54310","52744"
"22.05.2020 16:30 - 22.05.2020 16:45","54162","52796"
"22.05.2020 16:45 - 22.05.2020 17:00","54175","52974"
"22.05.2020 17:00 - 22.05.2020 17:15","54536","53367"
"22.05.2020 17:15 - 22.05.2020 17:30","54680","53468"
"22.05.2020 17:30 - 22.05.2020 17:45","54654","53138"
"22.05.2020 17:45 - 22.05.2020 18:00","54810","53437"
"22.05.2020 18:00 - 22.05.2020 18:15","55179","53709"
"22.05.2020 18:15 - 22.05.2020 18:30","55290","53605"
"22.05.2020 18:30 - 22.05.2020 18:45","55470","53779"
"22.05.2020 18:45 - 22.05.2020 19:00","55549","53699"
"22.05.2020 19:00 - 22.05.2020 19:15","55757","54047"
"22.05.2020 19:15 - 22.05.2020 19:30","55659","53518"
"22.05.2020 19:30 - 22.05.2020 19:45","55419","53366"
"22.05.2020 19:45 - 22.05.2020 20:00","55453","52752"
"22.05.2020 20:00 - 22.05.2020 20:15","54711","52262"
"22.05.2020 20:15 - 22.05.2020 20:30","54263","51626"
"22.05.2020 20:30 - 22.05.2020 20:45","53702","51071"
"22.05.2020 20:45 - 22.05.2020 21:00","53174","50456"
"22.05.2020 21:00 - 22.05.2020 21:15","52624","50343"
"22.05.2020 21:15 - 22.05.2020 21:30","51946","50023"
"22.05.2020 21:30 - 22.05.2020 21:45","51462","49672"
"22.05.2020 21:45 - 22.05.2020 22:00","50823","49134"
"22.05.2020 22:00 - 22.05.2020 22:15","50555","48907"
"22.05.2020 22:15 - 22.05.2020 22:30","49716","48210"
"22.05.2020 22:30 - 22.05.2020 22:45","48659","47385"
"22.05.2020 22:45 - 22.05.2020 23:00","47820","46487"
"22.05.2020 23:00 - 22.05.2020 23:15","46826","45236"
"22.05.2020 23:15 - 22.05.2020 23:30","46078","44573"
"22.05.2020 23:30 - 22.05.2020 23:45","45143","43727"
"22.05.2020 23:45 - 23.05.2020 00:00","44567","43090"
"23.05.2020 00:00 - 23.05.2020 00:15","43497","41750"
"23.05.2020 00:15 - 23.05.2020 00:30","43179","41294"
"23.05.2020 00:30 - 23.05.2020 00:45","42630","40673"
"23.05.2020 00:45 - 23.05.2020 01:00","42182","40270"
"23.05.2020 01:00 - 23.05.2020 01:15","41397","39690"
"23.05.2020 01:15 - 23.05.2020 01:30","41195","39360"
"23.05.2020 01:30 - 23.05.2020 01:45","40740","39076"
"23.05.2020 01:45 - 23.05.2020 02:00","40137","38781"
"23.05.2020 02:00 - 23.05.2020 02:15","40084","38466"
"23.05.2020 02:15 - 23.05.2020 02:30","39828","38215"
"23.05.2020 02:30 - 23.05.2020 02:45","39765","38330"
"23.05.2020 02:45 - 23.05.2020 03:00","39562","38032"
"23.05.2020 03:00 - 23.05.2020 03:15","39559","37788"
"23.05.2020 03:15 - 23.05.2020 03:30","39611","37495"
"23.05.2020 03:30 - 23.05.2020 03:45","39453","37462"
"23.05.2020 03:45 - 23.05.2020 04:00","39298","37449"
"23.05.2020 04:00 - 23.05.2020 04:15","39353","37644"
"23.05.2020 04:15 - 23.05.2020 04:30","39334","37654"
"23.05.2020 04:30 - 23.05.2020 04:45","39294","37735"
"23.05.2020 04:45 - 23.05.2020 05:00","39418","37697"
"23.05.2020 05:00 - 23.05.2020 05:15","39650","38229"
"23.05.2020 05:15 - 23.05.2020 05:30","39403","37947"
"23.05.2020 05:30 - 23.05.2020 05:45","39394","38070"
"23.05.2020 05:45 - 23.05.2020 06:00","39599","38091"
"23.05.2020 06:00 - 23.05.2020 06:15","40098","38770"
"23.05.2020 06:15 - 23.05.2020 06:30","40520","38889"
"23.05.2020 06:30 - 23.05.2020 06:45","40834","39545"
"23.05.2020 06:45 - 23.05.2020 07:00","41657","39928"
"23.05.2020 07:00 - 23.05.2020 07:15","42510","41120"
"23.05.2020 07:15 - 23.05.2020 07:30","43380","41845"
"23.05.2020 07:30 - 23.05.2020 07:45","44120","42568"
"23.05.2020 07:45 - 23.05.2020 08:00","45567","43487"
"23.05.2020 08:00 - 23.05.2020 08:15","46344","44632"
"23.05.2020 08:15 - 23.05.2020 08:30","47121","45450"
"23.05.2020 08:30 - 23.05.2020 08:45","48023","45981"
"23.05.2020 08:45 - 23.05.2020 09:00","48839","46693"
"23.05.2020 09:00 - 23.05.2020 09:15","49633","47166"
"23.05.2020 09:15 - 23.05.2020 09:30","50282","48109"
"23.05.2020 09:30 - 23.05.2020 09:45","51342","48732"
"23.05.2020 09:45 - 23.05.2020 10:00","51689","49483"
"23.05.2020 10:00 - 23.05.2020 10:15","52024","49986"
"23.05.2020 10:15 - 23.05.2020 10:30","52508","50455"
"23.05.2020 10:30 - 23.05.2020 10:45","52858","51239"
"23.05.2020 10:45 - 23.05.2020 11:00","53047","51662"
"23.05.2020 11:00 - 23.05.2020 11:15","53439","52022"
"23.05.2020 11:15 - 23.05.2020 11:30","54009","52570"
"23.05.2020 11:30 - 23.05.2020 11:45","54061","53497"
"23.05.2020 11:45 - 23.05.2020 12:00","54206","53650"
"23.05.2020 12:00 - 23.05.2020 12:15","53669","53618"
"23.05.2020 12:15 - 23.05.2020 12:30","53534","53584"
"23.05.2020 12:30 - 23.05.2020 12:45","53744","53074"
"23.05.2020 12:45 - 23.05.2020 13:00","53117","53239"
"23.05.2020 13:00 - 23.05.2020 13:15","52267","53201"
"23.05.2020 13:15 - 23.05.2020 13:30","52279","52965"
"23.05.2020 13:30 - 23.05.2020 13:45","51199","53136"
"23.05.2020 13:45 - 23.05.2020 14:00","50914","52754"
"23.05.2020 14:00 - 23.05.2020 14:15","50699","52176"
"23.05.2020 14:15 - 23.05.2020 14:30","49898","51705"
"23.05.2020 14:30 - 23.05.2020 14:45","49955","51126"
"23.05.2020 14:45 - 23.05.2020 15:00","49396","50965"
"23.05.2020 15:00 - 23.05.2020 15:15","49647","50988"
"23.05.2020 15:15 - 23.05.2020 15:30","49376","50858"
"23.05.2020 15:30 - 23.05.2020 15:45","49291","50703"
"23.05.2020 15:45 - 23.05.2020 16:00","48921","50708"
"23.05.2020 16:00 - 23.05.2020 16:15","49032","50804"
"23.05.2020 16:15 - 23.05.2020 16:30","48529","50810"
"23.05.2020 16:30 - 23.05.2020 16:45","48513","50929"
"23.05.2020 16:45 - 23.05.2020 17:00","47952","50775"
"23.05.2020 17:00 - 23.05.2020 17:15","48263","51690"
"23.05.2020 17:15 - 23.05.2020 17:30","48367","52022"
"23.05.2020 17:30 - 23.05.2020 17:45","48569","52195"
"23.05.2020 17:45 - 23.05.2020 18:00","48844","51683"
"23.05.2020 18:00 - 23.05.2020 18:15","49226","51880"
"23.05.2020 18:15 - 23.05.2020 18:30","49570","52039"
"23.05.2020 18:30 - 23.05.2020 18:45","49505","52435"
"23.05.2020 18:45 - 23.05.2020 19:00","49328","52022"
"23.05.2020 19:00 - 23.05.2020 19:15","49216","51819"
"23.05.2020 19:15 - 23.05.2020 19:30","49009","51534"
"23.05.2020 19:30 - 23.05.2020 19:45","48919","50844"
"23.05.2020 19:45 - 23.05.2020 20:00","48573","50098"
"23.05.2020 20:00 - 23.05.2020 20:15","47940","49666"
"23.05.2020 20:15 - 23.05.2020 20:30","47231","49236"
"23.05.2020 20:30 - 23.05.2020 20:45","47198","48707"
"23.05.2020 20:45 - 23.05.2020 21:00","47146","47994"
"23.05.2020 21:00 - 23.05.2020 21:15","46600","47670"
"23.05.2020 21:15 - 23.05.2020 21:30","46370","47081"
"23.05.2020 21:30 - 23.05.2020 21:45","46045","46682"
"23.05.2020 21:45 - 23.05.2020 22:00","46011","46666"
"23.05.2020 22:00 - 23.05.2020 22:15","46037","46587"
"23.05.2020 22:15 - 23.05.2020 22:30","45419","45795"
"23.05.2020 22:30 - 23.05.2020 22:45","44667","45196"
"23.05.2020 22:45 - 23.05.2020 23:00","44143","44824"
"23.05.2020 23:00 - 23.05.2020 23:15","43200","43969"
"23.05.2020 23:15 - 23.05.2020 23:30","42560","42926"
"23.05.2020 23:30 - 23.05.2020 23:45","41937","42183"
"23.05.2020 23:45 - 24.05.2020 00:00","41283","41308"
"24.05.2020 00:00 - 24.05.2020 00:15","40159","40477"
"24.05.2020 00:15 - 24.05.2020 00:30","39476","39577"
"24.05.2020 00:30 - 24.05.2020 00:45","38892","38927"
"24.05.2020 00:45 - 24.05.2020 01:00","38708","38654"
"24.05.2020 01:00 - 24.05.2020 01:15","38086","38003"
"24.05.2020 01:15 - 24.05.2020 01:30","37653","37804"
"24.05.2020 01:30 - 24.05.2020 01:45","37168","37645"
"24.05.2020 01:45 - 24.05.2020 02:00","37084","37344"
"24.05.2020 02:00 - 24.05.2020 02:15","36342","37153"
"24.05.2020 02:15 - 24.05.2020 02:30","36340","36800"
"24.05.2020 02:30 - 24.05.2020 02:45","36060","37005"
"24.05.2020 02:45 - 24.05.2020 03:00","35798","36722"
"24.05.2020 03:00 - 24.05.2020 03:15","35778","36456"
"24.05.2020 03:15 - 24.05.2020 03:30","35687","36289"
"24.05.2020 03:30 - 24.05.2020 03:45","35566","36336"
"24.05.2020 03:45 - 24.05.2020 04:00","35421","36408"
"24.05.2020 04:00 - 24.05.2020 04:15","35646","36485"
"24.05.2020 04:15 - 24.05.2020 04:30","35678","36090"
"24.05.2020 04:30 - 24.05.2020 04:45","35909","36381"
"24.05.2020 04:45 - 24.05.2020 05:00","36127","36162"
"24.05.2020 05:00 - 24.05.2020 05:15","36221","36326"
"24.05.2020 05:15 - 24.05.2020 05:30","35689","35857"
"24.05.2020 05:30 - 24.05.2020 05:45","35394","35639"
"24.05.2020 05:45 - 24.05.2020 06:00","35490","35831"
"24.05.2020 06:00 - 24.05.2020 06:15","35645","36114"
"24.05.2020 06:15 - 24.05.2020 06:30","35461","35843"
"24.05.2020 06:30 - 24.05.2020 06:45","35763","36263"
"24.05.2020 06:45 - 24.05.2020 07:00","36077","36835"
"24.05.2020 07:00 - 24.05.2020 07:15","36433","37229"
"24.05.2020 07:15 - 24.05.2020 07:30","36878","38091"
"24.05.2020 07:30 - 24.05.2020 07:45","37835","38577"
"24.05.2020 07:45 - 24.05.2020 08:00","38962","39607"
"24.05.2020 08:00 - 24.05.2020 08:15","39415","40984"
"24.05.2020 08:15 - 24.05.2020 08:30","40219","41788"
"24.05.2020 08:30 - 24.05.2020 08:45","41175","42775"
"24.05.2020 08:45 - 24.05.2020 09:00","41851","43732"
"24.05.2020 09:00 - 24.05.2020 09:15","42469","44966"
"24.05.2020 09:15 - 24.05.2020 09:30","43616","45884"
"24.05.2020 09:30 - 24.05.2020 09:45","44170","46560"
"24.05.2020 09:45 - 24.05.2020 10:00","44425","47280"
"24.05.2020 10:00 - 24.05.2020 10:15","45013","47980"
"24.05.2020 10:15 - 24.05.2020 10:30","45705","48757"
"24.05.2020 10:30 - 24.05.2020 10:45","46506","49466"
"24.05.2020 10:45 - 24.05.2020 11:00","46937","49905"
"24.05.2020 11:00 - 24.05.2020 11:15","47705","50676"
"24.05.2020 11:15 - 24.05.2020 11:30","48529","51568"
"24.05.2020 11:30 - 24.05.2020 11:45","48958","52261"
"24.05.2020 11:45 - 24.05.2020 12:00","49321","52215"
"24.05.2020 12:00 - 24.05.2020 12:15","48768","51842"
"24.05.2020 12:15 - 24.05.2020 12:30","48230","51667"
"24.05.2020 12:30 - 24.05.2020 12:45","47861","51634"
"24.05.2020 12:45 - 24.05.2020 13:00","47283","51037"
"24.05.2020 13:00 - 24.05.2020 13:15","46713","50191"
"24.05.2020 13:15 - 24.05.2020 13:30","46655","49471"
"24.05.2020 13:30 - 24.05.2020 13:45","45947","48868"
"24.05.2020 13:45 - 24.05.2020 14:00","45320","48261"
"24.05.2020 14:00 - 24.05.2020 14:15","44861","48163"
"24.05.2020 14:15 - 24.05.2020 14:30","44732","47914"
"24.05.2020 14:30 - 24.05.2020 14:45","44301","47396"
"24.05.2020 14:45 - 24.05.2020 15:00","43863","47146"
"24.05.2020 15:00 - 24.05.2020 15:15","44323","47318"
"24.05.2020 15:15 - 24.05.2020 15:30","43782","46654"
"24.05.2020 15:30 - 24.05.2020 15:45","43778","46364"
"24.05.2020 15:45 - 24.05.2020 16:00","43586","46450"
"24.05.2020 16:00 - 24.05.2020 16:15","43883","46661"
"24.05.2020 16:15 - 24.05.2020 16:30","43670","46681"
"24.05.2020 16:30 - 24.05.2020 16:45","44629","46739"
"24.05.2020 16:45 - 24.05.2020 17:00","44308","46930"
"24.05.2020 17:00 - 24.05.2020 17:15","45056","47221"
"24.05.2020 17:15 - 24.05.2020 17:30","44926","47211"
"24.05.2020 17:30 - 24.05.2020 17:45","45350","47648"
"24.05.2020 17:45 - 24.05.2020 18:00","45919","48423"
"24.05.2020 18:00 - 24.05.2020 18:15","46812","49028"
"24.05.2020 18:15 - 24.05.2020 18:30","47333","49231"
"24.05.2020 18:30 - 24.05.2020 18:45","47323","48965"
"24.05.2020 18:45 - 24.05.2020 19:00","47072","49220"
"24.05.2020 19:00 - 24.05.2020 19:15","47206","49224"
"24.05.2020 19:15 - 24.05.2020 19:30","47089","48803"
"24.05.2020 19:30 - 24.05.2020 19:45","47128","48372"
"24.05.2020 19:45 - 24.05.2020 20:00","47093","48097"
"24.05.2020 20:00 - 24.05.2020 20:15","46824","47772"
"24.05.2020 20:15 - 24.05.2020 20:30","46378","47413"
"24.05.2020 20:30 - 24.05.2020 20:45","46337","46845"
"24.05.2020 20:45 - 24.05.2020 21:00","45895","46419"
"24.05.2020 21:00 - 24.05.2020 21:15","46001","46222"
"24.05.2020 21:15 - 24.05.2020 21:30","45893","46143"
"24.05.2020 21:30 - 24.05.2020 21:45","45867","46356"
"24.05.2020 21:45 - 24.05.2020 22:00","46186","46879"
"24.05.2020 22:00 - 24.05.2020 22:15","46535","47115"
"24.05.2020 22:15 - 24.05.2020 22:30","46059","46681"
"24.05.2020 22:30 - 24.05.2020 22:45","45217","45762"
"24.05.2020 22:45 - 24.05.2020 23:00","44551","45225"
"24.05.2020 23:00 - 24.05.2020 23:15","43422","44432"
"24.05.2020 23:15 - 24.05.2020 23:30","42664","43396"
"24.05.2020 23:30 - 24.05.2020 23:45","42046","42571"
"24.05.2020 23:45 - 25.05.2020 00:00","41514","41934"
"25.05.2020 00:00 - 25.05.2020 00:15","41277","41427"
"25.05.2020 00:15 - 25.05.2020 00:30","40632","41073"
"25.05.2020 00:30 - 25.05.2020 00:45","40139","40441"
"25.05.2020 00:45 - 25.05.2020 01:00","39846","39981"
"25.05.2020 01:00 - 25.05.2020 01:15","39208","39629"
"25.05.2020 01:15 - 25.05.2020 01:30","39112","39331"
"25.05.2020 01:30 - 25.05.2020 01:45","38839","39348"
"25.05.2020 01:45 - 25.05.2020 02:00","38668","38989"
"25.05.2020 02:00 - 25.05.2020 02:15","38193","39033"
"25.05.2020 02:15 - 25.05.2020 02:30","38219","38819"
"25.05.2020 02:30 - 25.05.2020 02:45","38183","38744"
"25.05.2020 02:45 - 25.05.2020 03:00","38052","38684"
"25.05.2020 03:00 - 25.05.2020 03:15","38318","38864"
"25.05.2020 03:15 - 25.05.2020 03:30","38396","38760"
"25.05.2020 03:30 - 25.05.2020 03:45","38335","39053"
"25.05.2020 03:45 - 25.05.2020 04:00","38429","38955"
"25.05.2020 04:00 - 25.05.2020 04:15","38935","39638"
"25.05.2020 04:15 - 25.05.2020 04:30","39429","39606"
"25.05.2020 04:30 - 25.05.2020 04:45","39896","40417"
"25.05.2020 04:45 - 25.05.2020 05:00","40591","41018"
"25.05.2020 05:00 - 25.05.2020 05:15","41789","42053"
"25.05.2020 05:15 - 25.05.2020 05:30","42272","42607"
"25.05.2020 05:30 - 25.05.2020 05:45","43168","43703"
"25.05.2020 05:45 - 25.05.2020 06:00","44749","45215"
"25.05.2020 06:00 - 25.05.2020 06:15","47907","48065"
"25.05.2020 06:15 - 25.05.2020 06:30","49731","50198"
"25.05.2020 06:30 - 25.05.2020 06:45","51400","51893"
"25.05.2020 06:45 - 25.05.2020 07:00","52916","53500"
"25.05.2020 07:00 - 25.05.2020 07:15","54759","55442"
"25.05.2020 07:15 - 25.05.2020 07:30","55878","56514"
"25.05.2020 07:30 - 25.05.2020 07:45","57276","57952"
"25.05.2020 07:45 - 25.05.2020 08:00","58181","58962"
